Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,SEO Title,SEO Description,Status
e10020,"M2 pulsador oculto para Delta, sin consumibles","<div class=""product-description"">
<p class=""delivery-badge"" style=""background:#f4f4f4; padding:8px; border-radius:4px; font-weight:bold; color:#b8956e;"">
    🚚 Plazo de entrega: 24-48h si hay stock | 8-15 días si requiere reposición
</p>

<h3>Descripción</h3>
<p>M2 pulsador oculto para Delta, sin consumibles (solo para instalación específica)</p>

<h3>Especificaciones Técnicas</h3>
<ul>
    <li><strong>SKU:</strong> E10020</li>
    <li><strong>Categoría:</strong> Pulsadores Ocultos</li>
    <li><strong>Montaje:</strong> Sistema oculto sin marco visible.</li>
</ul>

<h3>Servicios para Profesionales B2B</h3>
<p>Si eres arquitecto, interioristas o instalador, solicita tu cuenta profesional para acceder a tarifas especiales y soporte técnico prioritario en <a href=""mailto:info@edplit.es"">info@edplit.es</a>.</p>
</div>",EDPLIT España,Pulsadores Ocultos,"oculto,delta,m2,STOCK_ES,sin-consumibles",TRUE,Title,Default Title,E10020,800,shopify,0,continue,manual,310.50,TRUE,TRUE,https://edplit.es/images/products/e10020.jpg,1,"M2 pulsador oculto para Delta, sin consumibles | Soluciones Ocultas EDPLIT","M2 pulsador oculto para Delta, sin consumibles (solo para instalación específica). Plazo de entrega: 24-48h si hay stock | 8-15 días si requiere reposición. Alta calidad para baños minimalistas.",active
e10021,"M2 pulsador oculto para Tece, sin consumibles","<div class=""product-description"">
<p class=""delivery-badge"" style=""background:#f4f4f4; padding:8px; border-radius:4px; font-weight:bold; color:#b8956e;"">
    🚚 Plazo de entrega: 24-48h si hay stock | 8-15 días si requiere reposición
</p>

<h3>Descripción</h3>
<p>M2 pulsador oculto para Tece, sin consumibles (solo para instalación específica)</p>

<h3>Especificaciones Técnicas</h3>
<ul>
    <li><strong>SKU:</strong> E10021</li>
    <li><strong>Categoría:</strong> Pulsadores Ocultos</li>
    <li><strong>Montaje:</strong> Sistema oculto sin marco visible.</li>
</ul>

<h3>Servicios para Profesionales B2B</h3>
<p>Si eres arquitecto, interioristas o instalador, solicita tu cuenta profesional para acceder a tarifas especiales y soporte técnico prioritario en <a href=""mailto:info@edplit.es"">info@edplit.es</a>.</p>
</div>",EDPLIT España,Pulsadores Ocultos,"oculto,tece,m2,STOCK_ES,sin-consumibles",TRUE,Title,Default Title,E10021,800,shopify,0,continue,manual,310.50,TRUE,TRUE,https://edplit.es/images/products/e10021.jpg,1,"M2 pulsador oculto para Tece, sin consumibles | Soluciones Ocultas EDPLIT","M2 pulsador oculto para Tece, sin consumibles (solo para instalación específica). Plazo de entrega: 24-48h si hay stock | 8-15 días si requiere reposición. Alta calidad para baños minimalistas.",active
e10022,"M2 pulsador oculto Edplit Invisi Tile Touch, sin consumibles","<div class=""product-description"">
<p class=""delivery-badge"" style=""background:#f4f4f4; padding:8px; border-radius:4px; font-weight:bold; color:#b8956e;"">
    🚚 Plazo de entrega: 24-48h si hay stock | 8-15 días si requiere reposición
</p>

<h3>Descripción</h3>
<p>M2 pulsador oculto Edplit Invisi Tile Touch, sin consumibles (5 en 1 universal: Sigma, Omega, AlcaPlast, Delta, Tece)</p>

<h3>Especificaciones Técnicas</h3>
<ul>
    <li><strong>SKU:</strong> E10022</li>
    <li><strong>Categoría:</strong> Pulsadores Ocultos</li>
    <li><strong>Montaje:</strong> Sistema oculto sin marco visible.</li>
</ul>

<h3>Servicios para Profesionales B2B</h3>
<p>Si eres arquitecto, interioristas o instalador, solicita tu cuenta profesional para acceder a tarifas especiales y soporte técnico prioritario en <a href=""mailto:info@edplit.es"">info@edplit.es</a>.</p>
</div>",EDPLIT España,Pulsadores Ocultos,"oculto,universal,delta,sigma,tece,m2,geberit,omega,STOCK_ES,alcaplast,sin-consumibles",TRUE,Title,Default Title,E10022,800,shopify,0,continue,manual,333.50,TRUE,TRUE,https://edplit.es/images/products/e10022.jpg,1,"M2 pulsador oculto Edplit Invisi Tile Touch, sin consumibles | Soluciones Ocultas EDPLIT","M2 pulsador oculto Edplit Invisi Tile Touch, sin consumibles (5 en 1 universal: Sigma, Omega, AlcaPlast, Delta, Tece). Plazo de entrega: 24-48h si hay stock | 8-15 días si requiere reposición. Alta calidad para baños minimalistas.",active
e10026,"M1 pulsador oculto para OLI, sin consumibles","<div class=""product-description"">
<p class=""delivery-badge"" style=""background:#f4f4f4; padding:8px; border-radius:4px; font-weight:bold; color:#b8956e;"">
    🚚 Plazo de entrega: 24-48h si hay stock | 8-15 días si requiere reposición
</p>

<h3>Descripción</h3>
<p>M1 pulsador oculto para OLI, sin consumibles (solo para instalación específica)</p>

<h3>Especificaciones Técnicas</h3>
<ul>
    <li><strong>SKU:</strong> E10026</li>
    <li><strong>Categoría:</strong> Pulsadores Ocultos</li>
    <li><strong>Montaje:</strong> Sistema oculto sin marco visible.</li>
</ul>

<h3>Servicios para Profesionales B2B</h3>
<p>Si eres arquitecto, interioristas o instalador, solicita tu cuenta profesional para acceder a tarifas especiales y soporte técnico prioritario en <a href=""mailto:info@edplit.es"">info@edplit.es</a>.</p>
</div>",EDPLIT España,Pulsadores Ocultos,"oculto,oli,STOCK_ES,m1,sin-consumibles",TRUE,Title,Default Title,E10026,800,shopify,0,continue,manual,310.50,TRUE,TRUE,https://edplit.es/images/products/e10026.jpg,1,"M1 pulsador oculto para OLI, sin consumibles | Soluciones Ocultas EDPLIT","M1 pulsador oculto para OLI, sin consumibles (solo para instalación específica). Plazo de entrega: 24-48h si hay stock | 8-15 días si requiere reposición. Alta calidad para baños minimalistas.",active
e10027,"M2 pulsador oculto para OLI, sin consumibles","<div class=""product-description"">
<p class=""delivery-badge"" style=""background:#f4f4f4; padding:8px; border-radius:4px; font-weight:bold; color:#b8956e;"">
    🚚 Plazo de entrega: 24-48h si hay stock | 8-15 días si requiere reposición
</p>

<h3>Descripción</h3>
<p>M2 pulsador oculto para OLI, sin consumibles (solo para instalación específica)</p>

<h3>Especificaciones Técnicas</h3>
<ul>
    <li><strong>SKU:</strong> E10027</li>
    <li><strong>Categoría:</strong> Pulsadores Ocultos</li>
    <li><strong>Montaje:</strong> Sistema oculto sin marco visible.</li>
</ul>

<h3>Servicios para Profesionales B2B</h3>
<p>Si eres arquitecto, interioristas o instalador, solicita tu cuenta profesional para acceder a tarifas especiales y soporte técnico prioritario en <a href=""mailto:info@edplit.es"">info@edplit.es</a>.</p>
</div>",EDPLIT España,Pulsadores Ocultos,"oculto,oli,m2,STOCK_ES,sin-consumibles",TRUE,Title,Default Title,E10027,800,shopify,0,continue,manual,310.50,TRUE,TRUE,https://edplit.es/images/products/e10027.jpg,1,"M2 pulsador oculto para OLI, sin consumibles | Soluciones Ocultas EDPLIT","M2 pulsador oculto para OLI, sin consumibles (solo para instalación específica). Plazo de entrega: 24-48h si hay stock | 8-15 días si requiere reposición. Alta calidad para baños minimalistas.",active
e10030,"M1 pulsador oculto para Jomotech, sin consumibles","<div class=""product-description"">
<p class=""delivery-badge"" style=""background:#f4f4f4; padding:8px; border-radius:4px; font-weight:bold; color:#b8956e;"">
    🚚 Plazo de entrega: 24-48h si hay stock | 8-15 días si requiere reposición
</p>

<h3>Descripción</h3>
<p>M1 pulsador oculto para Jomotech, sin consumibles (solo para instalación específica)</p>

<h3>Especificaciones Técnicas</h3>
<ul>
    <li><strong>SKU:</strong> E10030</li>
    <li><strong>Categoría:</strong> Pulsadores Ocultos</li>
    <li><strong>Montaje:</strong> Sistema oculto sin marco visible.</li>
</ul>

<h3>Servicios para Profesionales B2B</h3>
<p>Si eres arquitecto, interioristas o instalador, solicita tu cuenta profesional para acceder a tarifas especiales y soporte técnico prioritario en <a href=""mailto:info@edplit.es"">info@edplit.es</a>.</p>
</div>",EDPLIT España,Pulsadores Ocultos,"jomotech,oculto,STOCK_ES,m1,sin-consumibles",TRUE,Title,Default Title,E10030,800,shopify,0,continue,manual,310.50,TRUE,TRUE,https://edplit.es/images/products/e10030.jpg,1,"M1 pulsador oculto para Jomotech, sin consumibles | Soluciones Ocultas EDPLIT","M1 pulsador oculto para Jomotech, sin consumibles (solo para instalación específica). Plazo de entrega: 24-48h si hay stock | 8-15 días si requiere reposición. Alta calidad para baños minimalistas.",active
e10031,"M2 pulsador oculto para Jomotech, sin consumibles","<div class=""product-description"">
<p class=""delivery-badge"" style=""background:#f4f4f4; padding:8px; border-radius:4px; font-weight:bold; color:#b8956e;"">
    🚚 Plazo de entrega: 24-48h si hay stock | 8-15 días si requiere reposición
</p>

<h3>Descripción</h3>
<p>M2 pulsador oculto para Jomotech, sin consumibles (solo para instalación específica)</p>

<h3>Especificaciones Técnicas</h3>
<ul>
    <li><strong>SKU:</strong> E10031</li>
    <li><strong>Categoría:</strong> Pulsadores Ocultos</li>
    <li><strong>Montaje:</strong> Sistema oculto sin marco visible.</li>
</ul>

<h3>Servicios para Profesionales B2B</h3>
<p>Si eres arquitecto, interioristas o instalador, solicita tu cuenta profesional para acceder a tarifas especiales y soporte técnico prioritario en <a href=""mailto:info@edplit.es"">info@edplit.es</a>.</p>
</div>",EDPLIT España,Pulsadores Ocultos,"jomotech,oculto,m2,STOCK_ES,sin-consumibles",TRUE,Title,Default Title,E10031,800,shopify,0,continue,manual,310.50,TRUE,TRUE,https://edplit.es/images/products/e10031.jpg,1,"M2 pulsador oculto para Jomotech, sin consumibles | Soluciones Ocultas EDPLIT","M2 pulsador oculto para Jomotech, sin consumibles (solo para instalación específica). Plazo de entrega: 24-48h si hay stock | 8-15 días si requiere reposición. Alta calidad para baños minimalistas.",active
e10033,"M4 pulsador oculto de descarga sin marco, con consumibles","<div class=""product-description"">
<p class=""delivery-badge"" style=""background:#f4f4f4; padding:8px; border-radius:4px; font-weight:bold; color:#b8956e;"">
    🚚 Plazo de entrega: 24-48h si hay stock | 8-15 días si requiere reposición
</p>

<h3>Descripción</h3>
<p>M4 pulsador oculto de descarga sin marco, con consumibles (compatible con Geberit, AlcaPlast, TECE, Viega, VitrA, Noken, JomoTech y Cersanit)</p>

<h3>Especificaciones Técnicas</h3>
<ul>
    <li><strong>SKU:</strong> E10033</li>
    <li><strong>Categoría:</strong> Pulsadores Ocultos</li>
    <li><strong>Montaje:</strong> Sistema oculto sin marco visible.</li>
</ul>

<h3>Servicios para Profesionales B2B</h3>
<p>Si eres arquitecto, interioristas o instalador, solicita tu cuenta profesional para acceder a tarifas especiales y soporte técnico prioritario en <a href=""mailto:info@edplit.es"">info@edplit.es</a>.</p>
</div>",EDPLIT España,Pulsadores Ocultos,"cersanit,oculto,vitra,viega,tece,BAJO_PEDIDO,noken,con-consumibles,m4,alcaplast",TRUE,Title,Default Title,E10033,800,shopify,0,continue,manual,468.00,TRUE,TRUE,https://edplit.es/images/products/e10033.jpg,1,"M4 pulsador oculto de descarga sin marco, con consumibles | Soluciones Ocultas EDPLIT","M4 pulsador oculto de descarga sin marco, con consumibles (compatible con Geberit, AlcaPlast, TECE, Viega, VitrA, Noken, JomoTech y Cersanit). Plazo de entrega: 24-48h si hay stock | 8-15 días si requiere reposición. Alta calidad para baños minimalistas.",active
e10032,"M4 pulsador oculto de descarga sin marco, sin consumibles","<div class=""product-description"">
<p class=""delivery-badge"" style=""background:#f4f4f4; padding:8px; border-radius:4px; font-weight:bold; color:#b8956e;"">
    🚚 Plazo de entrega: 24-48h si hay stock | 8-15 días si requiere reposición
</p>

<h3>Descripción</h3>
<p>M4 pulsador oculto de descarga sin marco, sin consumibles (compatible con Geberit, AlcaPlast, TECE, Viega, VitrA, Noken, JomoTech y Cersanit)</p>

<h3>Especificaciones Técnicas</h3>
<ul>
    <li><strong>SKU:</strong> E10032</li>
    <li><strong>Categoría:</strong> Pulsadores Ocultos</li>
    <li><strong>Montaje:</strong> Sistema oculto sin marco visible.</li>
</ul>

<h3>Servicios para Profesionales B2B</h3>
<p>Si eres arquitecto, interioristas o instalador, solicita tu cuenta profesional para acceder a tarifas especiales y soporte técnico prioritario en <a href=""mailto:info@edplit.es"">info@edplit.es</a>.</p>
</div>",EDPLIT España,Pulsadores Ocultos,"cersanit,oculto,vitra,viega,tece,BAJO_PEDIDO,noken,m4,alcaplast,sin-consumibles",TRUE,Title,Default Title,E10032,800,shopify,0,continue,manual,346.80,TRUE,TRUE,https://edplit.es/images/products/e10032.jpg,1,"M4 pulsador oculto de descarga sin marco, sin consumibles | Soluciones Ocultas EDPLIT","M4 pulsador oculto de descarga sin marco, sin consumibles (compatible con Geberit, AlcaPlast, TECE, Viega, VitrA, Noken, JomoTech y Cersanit). Plazo de entrega: 24-48h si hay stock | 8-15 días si requiere reposición. Alta calidad para baños minimalistas.",active
e40009,Marco oculto EDPLIT para enchufe e interruptor – simple,"<div class=""product-description"">
<p class=""delivery-badge"" style=""background:#f4f4f4; padding:8px; border-radius:4px; font-weight:bold; color:#b8956e;"">
    🚚 Plazo de entrega: 24-48h si hay stock | 8-15 días si requiere reposición
</p>

<h3>Descripción</h3>
<p>Marco oculto EDPLIT para enchufe e interruptor – simple</p>

<h3>Especificaciones Técnicas</h3>
<ul>
    <li><strong>SKU:</strong> E40009</li>
    <li><strong>Categoría:</strong> Enchufes e Interruptores</li>
    <li><strong>Montaje:</strong> Sistema oculto sin marco visible.</li>
</ul>

<h3>Servicios para Profesionales B2B</h3>
<p>Si eres arquitecto, interioristas o instalador, solicita tu cuenta profesional para acceder a tarifas especiales y soporte técnico prioritario en <a href=""mailto:info@edplit.es"">info@edplit.es</a>.</p>
</div>",EDPLIT España,Enchufes e Interruptores,"oculto,STOCK_ES",TRUE,Title,Default Title,E40009,800,shopify,0,continue,manual,10.81,TRUE,TRUE,https://edplit.es/images/products/e40009.jpg,1,Marco oculto EDPLIT para enchufe e interruptor – simple | Soluciones Ocultas EDPLIT,Marco oculto EDPLIT para enchufe e interruptor – simple. Plazo de entrega: 24-48h si hay stock | 8-15 días si requiere reposición. Alta calidad para baños minimalistas.,active
e40010,Marco oculto EDPLIT para enchufe e interruptor – doble,"<div class=""product-description"">
<p class=""delivery-badge"" style=""background:#f4f4f4; padding:8px; border-radius:4px; font-weight:bold; color:#b8956e;"">
    🚚 Plazo de entrega: 24-48h si hay stock | 8-15 días si requiere reposición
</p>

<h3>Descripción</h3>
<p>Marco oculto EDPLIT para enchufe e interruptor – doble</p>

<h3>Especificaciones Técnicas</h3>
<ul>
    <li><strong>SKU:</strong> E40010</li>
    <li><strong>Categoría:</strong> Enchufes e Interruptores</li>
    <li><strong>Montaje:</strong> Sistema oculto sin marco visible.</li>
</ul>

<h3>Servicios para Profesionales B2B</h3>
<p>Si eres arquitecto, interioristas o instalador, solicita tu cuenta profesional para acceder a tarifas especiales y soporte técnico prioritario en <a href=""mailto:info@edplit.es"">info@edplit.es</a>.</p>
</div>",EDPLIT España,Enchufes e Interruptores,"oculto,STOCK_ES",TRUE,Title,Default Title,E40010,800,shopify,0,continue,manual,19.55,TRUE,TRUE,https://edplit.es/images/products/e40010.jpg,1,Marco oculto EDPLIT para enchufe e interruptor – doble | Soluciones Ocultas EDPLIT,Marco oculto EDPLIT para enchufe e interruptor – doble. Plazo de entrega: 24-48h si hay stock | 8-15 días si requiere reposición. Alta calidad para baños minimalistas.,active
e40011,Marco oculto EDPLIT para enchufe e interruptor – triple,"<div class=""product-description"">
<p class=""delivery-badge"" style=""background:#f4f4f4; padding:8px; border-radius:4px; font-weight:bold; color:#b8956e;"">
    🚚 Plazo de entrega: 24-48h si hay stock | 8-15 días si requiere reposición
</p>

<h3>Descripción</h3>
<p>Marco oculto EDPLIT para enchufe e interruptor – triple</p>

<h3>Especificaciones Técnicas</h3>
<ul>
    <li><strong>SKU:</strong> E40011</li>
    <li><strong>Categoría:</strong> Enchufes e Interruptores</li>
    <li><strong>Montaje:</strong> Sistema oculto sin marco visible.</li>
</ul>

<h3>Servicios para Profesionales B2B</h3>
<p>Si eres arquitecto, interioristas o instalador, solicita tu cuenta profesional para acceder a tarifas especiales y soporte técnico prioritario en <a href=""mailto:info@edplit.es"">info@edplit.es</a>.</p>
</div>",EDPLIT España,Enchufes e Interruptores,"oculto,STOCK_ES",TRUE,Title,Default Title,E40011,800,shopify,0,continue,manual,28.75,TRUE,TRUE,https://edplit.es/images/products/e40011.jpg,1,Marco oculto EDPLIT para enchufe e interruptor – triple | Soluciones Ocultas EDPLIT,Marco oculto EDPLIT para enchufe e interruptor – triple. Plazo de entrega: 24-48h si hay stock | 8-15 días si requiere reposición. Alta calidad para baños minimalistas.,active
e40012,Marco oculto EDPLIT para enchufe e interruptor – cuádruple,"<div class=""product-description"">
<p class=""delivery-badge"" style=""background:#f4f4f4; padding:8px; border-radius:4px; font-weight:bold; color:#b8956e;"">
    🚚 Plazo de entrega: 24-48h si hay stock | 8-15 días si requiere reposición
</p>

<h3>Descripción</h3>
<p>Marco oculto EDPLIT para enchufe e interruptor – cuádruple</p>

<h3>Especificaciones Técnicas</h3>
<ul>
    <li><strong>SKU:</strong> E40012</li>
    <li><strong>Categoría:</strong> Enchufes e Interruptores</li>
    <li><strong>Montaje:</strong> Sistema oculto sin marco visible.</li>
</ul>

<h3>Servicios para Profesionales B2B</h3>
<p>Si eres arquitecto, interioristas o instalador, solicita tu cuenta profesional para acceder a tarifas especiales y soporte técnico prioritario en <a href=""mailto:info@edplit.es"">info@edplit.es</a>.</p>
</div>",EDPLIT España,Enchufes e Interruptores,"oculto,STOCK_ES",TRUE,Title,Default Title,E40012,800,shopify,0,continue,manual,36.80,TRUE,TRUE,https://edplit.es/images/products/e40012.jpg,1,Marco oculto EDPLIT para enchufe e interruptor – cuádruple | Soluciones Ocultas EDPLIT,Marco oculto EDPLIT para enchufe e interruptor – cuádruple. Plazo de entrega: 24-48h si hay stock | 8-15 días si requiere reposición. Alta calidad para baños minimalistas.,active
e40013-e40014-e40015,Mecanismo de enchufe EDPLIT ONE,"<div class=""product-description"">
<p class=""delivery-badge"" style=""background:#f4f4f4; padding:8px; border-radius:4px; font-weight:bold; color:#b8956e;"">
    🚚 Plazo de entrega: 24-48h si hay stock | 8-15 días si requiere reposición
</p>

<h3>Descripción</h3>
<p>Mecanismo de enchufe EDPLIT ONE (tipo F) – negro/blanco/beige</p>

<h3>Especificaciones Técnicas</h3>
<ul>
    <li><strong>SKU:</strong> E40013/E40014/E40015</li>
    <li><strong>Categoría:</strong> Enchufes e Interruptores</li>
    <li><strong>Montaje:</strong> Sistema oculto sin marco visible.</li>
</ul>

<h3>Servicios para Profesionales B2B</h3>
<p>Si eres arquitecto, interioristas o instalador, solicita tu cuenta profesional para acceder a tarifas especiales y soporte técnico prioritario en <a href=""mailto:info@edplit.es"">info@edplit.es</a>.</p>
</div>",EDPLIT España,Enchufes e Interruptores,STOCK_ES,TRUE,Title,Default Title,E40013/E40014/E40015,800,shopify,0,continue,manual,56.35,TRUE,TRUE,https://edplit.es/images/products/e40013-e40014-e40015.jpg,1,Mecanismo de enchufe EDPLIT ONE | Soluciones Ocultas EDPLIT,Mecanismo de enchufe EDPLIT ONE (tipo F) – negro/blanco/beige. Plazo de entrega: 24-48h si hay stock | 8-15 días si requiere reposición. Alta calidad para baños minimalistas.,active
e40016,Interruptor invisible EDPLIT – simple,"<div class=""product-description"">
<p class=""delivery-badge"" style=""background:#f4f4f4; padding:8px; border-radius:4px; font-weight:bold; color:#b8956e;"">
    🚚 Plazo de entrega: 24-48h si hay stock | 8-15 días si requiere reposición
</p>

<h3>Descripción</h3>
<p>Interruptor invisible EDPLIT – simple</p>

<h3>Especificaciones Técnicas</h3>
<ul>
    <li><strong>SKU:</strong> E40016</li>
    <li><strong>Categoría:</strong> Enchufes e Interruptores</li>
    <li><strong>Montaje:</strong> Sistema oculto sin marco visible.</li>
</ul>

<h3>Servicios para Profesionales B2B</h3>
<p>Si eres arquitecto, interioristas o instalador, solicita tu cuenta profesional para acceder a tarifas especiales y soporte técnico prioritario en <a href=""mailto:info@edplit.es"">info@edplit.es</a>.</p>
</div>",EDPLIT España,Enchufes e Interruptores,STOCK_ES,TRUE,Title,Default Title,E40016,800,shopify,0,continue,manual,56.35,TRUE,TRUE,https://edplit.es/images/products/e40016.jpg,1,Interruptor invisible EDPLIT – simple | Soluciones Ocultas EDPLIT,Interruptor invisible EDPLIT – simple. Plazo de entrega: 24-48h si hay stock | 8-15 días si requiere reposición. Alta calidad para baños minimalistas.,active
e40017,Interruptor invisible EDPLIT – doble,"<div class=""product-description"">
<p class=""delivery-badge"" style=""background:#f4f4f4; padding:8px; border-radius:4px; font-weight:bold; color:#b8956e;"">
    🚚 Plazo de entrega: 24-48h si hay stock | 8-15 días si requiere reposición
</p>

<h3>Descripción</h3>
<p>Interruptor invisible EDPLIT – doble</p>

<h3>Especificaciones Técnicas</h3>
<ul>
    <li><strong>SKU:</strong> E40017</li>
    <li><strong>Categoría:</strong> Enchufes e Interruptores</li>
    <li><strong>Montaje:</strong> Sistema oculto sin marco visible.</li>
</ul>

<h3>Servicios para Profesionales B2B</h3>
<p>Si eres arquitecto, interioristas o instalador, solicita tu cuenta profesional para acceder a tarifas especiales y soporte técnico prioritario en <a href=""mailto:info@edplit.es"">info@edplit.es</a>.</p>
</div>",EDPLIT España,Enchufes e Interruptores,STOCK_ES,TRUE,Title,Default Title,E40017,800,shopify,0,continue,manual,79.35,TRUE,TRUE,https://edplit.es/images/products/e40017.jpg,1,Interruptor invisible EDPLIT – doble | Soluciones Ocultas EDPLIT,Interruptor invisible EDPLIT – doble. Plazo de entrega: 24-48h si hay stock | 8-15 días si requiere reposición. Alta calidad para baños minimalistas.,active
e60001,Juego de soportes ocultos para toallas,"<div class=""product-description"">
<p class=""delivery-badge"" style=""background:#f4f4f4; padding:8px; border-radius:4px; font-weight:bold; color:#b8956e;"">
    🚚 Plazo de entrega: 24-48h si hay stock | 8-15 días si requiere reposición
</p>

<h3>Descripción</h3>
<p>Juego de soportes ocultos para toallas (3 uds.)</p>

<h3>Especificaciones Técnicas</h3>
<ul>
    <li><strong>SKU:</strong> E60001</li>
    <li><strong>Categoría:</strong> Toalleros Ocultos</li>
    <li><strong>Montaje:</strong> Sistema oculto sin marco visible.</li>
</ul>

<h3>Servicios para Profesionales B2B</h3>
<p>Si eres arquitecto, interioristas o instalador, solicita tu cuenta profesional para acceder a tarifas especiales y soporte técnico prioritario en <a href=""mailto:info@edplit.es"">info@edplit.es</a>.</p>
</div>",EDPLIT España,Toalleros Ocultos,"oculto,STOCK_ES",TRUE,Title,Default Title,E60001,800,shopify,0,continue,manual,109.25,TRUE,TRUE,https://edplit.es/images/products/e60001.jpg,1,Juego de soportes ocultos para toallas | Soluciones Ocultas EDPLIT,Juego de soportes ocultos para toallas (3 uds.). Plazo de entrega: 24-48h si hay stock | 8-15 días si requiere reposición. Alta calidad para baños minimalistas.,active
e60002,Juego de soportes ocultos para toallas,"<div class=""product-description"">
<p class=""delivery-badge"" style=""background:#f4f4f4; padding:8px; border-radius:4px; font-weight:bold; color:#b8956e;"">
    🚚 Plazo de entrega: 24-48h si hay stock | 8-15 días si requiere reposición
</p>

<h3>Descripción</h3>
<p>Juego de soportes ocultos para toallas (5 uds.)</p>

<h3>Especificaciones Técnicas</h3>
<ul>
    <li><strong>SKU:</strong> E60002</li>
    <li><strong>Categoría:</strong> Toalleros Ocultos</li>
    <li><strong>Montaje:</strong> Sistema oculto sin marco visible.</li>
</ul>

<h3>Servicios para Profesionales B2B</h3>
<p>Si eres arquitecto, interioristas o instalador, solicita tu cuenta profesional para acceder a tarifas especiales y soporte técnico prioritario en <a href=""mailto:info@edplit.es"">info@edplit.es</a>.</p>
</div>",EDPLIT España,Toalleros Ocultos,"BAJO_PEDIDO,oculto",TRUE,Title,Default Title,E60002,800,shopify,0,continue,manual,159.85,TRUE,TRUE,https://edplit.es/images/products/e60002.jpg,1,Juego de soportes ocultos para toallas | Soluciones Ocultas EDPLIT,Juego de soportes ocultos para toallas (5 uds.). Plazo de entrega: 24-48h si hay stock | 8-15 días si requiere reposición. Alta calidad para baños minimalistas.,active
